state,date,avg_temperature,total_rainfall_mm,temp_anomaly_deg,rainfall_anomaly_pct,heatwave_days,drought_severity,crop_production_1000t,irrigation_coverage_pct,crop_failure_rate_pct,fertilizer_consumption_kg_per_ha,land_under_cultivation_1000ha,gdp_estimate_crores,unemployment_rate_pct,inflation_rate_pct,poverty_rate_pct,per_capita_income_inr,year_month
Meghalaya,2025-11-03,23.6,272.8,-0.83,-3.5,0,0,13876.0,44.1,3.9,138.5,4467.0,310640.0,6.7,6.0,10.8,74972.0,2025-11
Meghalaya,2025-11-04,21.1,324.8,2.05,14.9,0,0,13525.0,49.1,4.6,93.1,4542.0,312474.0,5.97,5.22,10.5,45926.0,2025-11
Meghalaya,2025-11-05,20.9,312.6,0.4,10.5,0,0,14144.0,56.8,5.0,105.6,5571.0,309682.0,6.45,4.85,9.0,53859.0,2025-11
Meghalaya,2025-11-06,23.2,265.8,1.01,-6.0,0,0,11968.0,51.7,5.3,131.8,4405.0,306271.0,6.19,7.0,12.5,46269.0,2025-11
Meghalaya,2025-11-07,22.8,305.7,1.57,8.1,0,0,14675.0,47.6,3.1,95.3,5898.0,304859.0,6.48,4.6,9.3,59202.0,2025-11
Meghalaya,2025-11-08,21.4,287.1,0.0,1.5,0,0,12231.0,43.4,2.9,91.0,4911.0,308534.0,6.73,4.6,12.0,68370.0,2025-11
Meghalaya,2025-11-09,22.0,389.0,-1.64,37.6,0,0,14958.0,52.4,4.2,95.5,4562.0,314294.0,6.48,4.56,9.3,59754.0,2025-11
Meghalaya,2025-11-10,20.9,406.8,0.06,43.8,0,0,14413.0,41.6,4.9,124.3,5488.0,311989.0,5.9,5.72,11.2,58912.0,2025-11
Meghalaya,2025-11-11,21.6,426.9,-1.92,51.0,0,0,13276.0,55.3,5.5,89.6,5214.0,309835.0,5.94,5.24,12.3,52260.0,2025-11
Meghalaya,2025-11-12,19.6,388.9,-0.47,37.5,0,0,11650.0,54.1,2.9,137.0,4240.0,304519.0,5.81,4.98,11.7,55454.0,2025-11
Meghalaya,2025-11-13,21.2,328.4,1.85,16.1,0,0,12711.0,51.8,5.3,132.3,5090.0,315576.0,6.15,6.12,8.1,59737.0,2025-11
Meghalaya,2025-11-14,21.1,426.1,-1.2,50.7,0,0,12735.0,58.9,5.3,126.5,4342.0,310785.0,5.95,5.21,9.5,68182.0,2025-11
Meghalaya,2025-11-15,19.0,292.9,3.12,3.6,0,0,14483.0,46.7,2.9,118.9,5192.0,311075.0,6.09,5.3,12.3,51039.0,2025-11
Meghalaya,2025-11-16,21.1,328.1,3.73,16.0,0,0,14410.0,47.4,3.3,80.9,4459.0,315489.0,6.53,4.86,9.5,58009.0,2025-11
Meghalaya,2025-11-17,19.3,325.9,-0.33,15.2,0,0,12150.0,59.3,2.9,95.7,5140.0,307764.0,6.03,5.3,8.5,50542.0,2025-11
Meghalaya,2025-11-18,22.1,346.6,3.14,22.6,0,0,15129.0,48.9,3.2,130.2,4104.0,310207.0,6.59,6.87,8.7,51229.0,2025-11
Meghalaya,2025-11-19,18.4,260.0,1.5,-8.1,0,0,15061.0,50.2,2.8,89.2,5548.0,308468.0,6.15,5.06,9.8,48719.0,2025-11
Meghalaya,2025-11-20,20.2,392.3,0.85,38.7,0,0,13667.0,45.4,4.5,90.9,5780.0,308672.0,6.18,5.4,12.2,55568.0,2025-11
Meghalaya,2025-11-21,22.1,268.4,2.22,-5.1,0,0,13824.0,46.0,3.6,89.9,4825.0,308023.0,6.42,5.57,9.4,48275.0,2025-11
Meghalaya,2025-11-22,24.7,308.3,2.54,9.0,0,0,14093.0,50.1,2.7,137.9,4729.0,314790.0,5.83,5.29,11.3,52177.0,2025-11
Meghalaya,2025-11-23,20.3,380.3,-1.88,34.5,0,0,12132.0,42.5,3.1,107.6,5797.0,314905.0,5.86,6.96,8.7,71074.0,2025-11
Meghalaya,2025-11-24,21.7,329.7,-1.95,16.6,0,0,14438.0,43.0,4.8,135.6,5924.0,309729.0,6.19,5.95,11.4,65310.0,2025-11
Meghalaya,2025-11-25,18.0,383.2,3.56,35.5,0,0,12176.0,53.1,4.7,136.8,4574.0,306491.0,5.82,5.44,10.1,46343.0,2025-11
Meghalaya,2025-11-26,21.3,260.5,0.6,-7.9,0,0,12025.0,58.0,2.5,115.5,4798.0,310343.0,5.88,5.89,9.8,67443.0,2025-11
Meghalaya,2025-11-27,20.9,371.1,0.39,31.2,0,0,12742.0,48.9,5.5,123.3,4695.0,306312.0,6.68,6.3,9.9,46668.0,2025-11
Meghalaya,2025-11-28,23.3,357.6,-1.11,26.5,0,0,13192.0,46.1,3.5,91.4,4457.0,314249.0,6.41,4.95,8.8,67963.0,2025-11
Meghalaya,2025-11-29,21.4,321.6,0.53,13.7,0,0,13939.0,46.5,3.3,113.2,5354.0,306953.0,6.51,6.92,11.5,74415.0,2025-11
Meghalaya,2025-11-30,20.2,246.7,1.38,-12.8,0,0,14046.0,46.4,5.2,86.8,4373.0,309564.0,6.08,5.79,10.3,62947.0,2025-11
Meghalaya,2025-12-01,23.1,84.5,3.83,-70.1,0,8,12373.0,49.5,7.7,108.9,4799.0,313914.0,6.06,6.73,12.2,47990.0,2025-12
Meghalaya,2025-12-02,20.2,62.1,2.64,-78.0,0,5,14336.0,56.5,5.4,114.0,5031.0,314942.0,6.24,6.14,10.5,61307.0,2025-12
Meghalaya,2025-12-03,23.2,66.0,0.63,-76.7,0,6,13101.0,58.5,7.6,131.0,4749.0,308719.0,5.84,4.96,10.6,63667.0,2025-12
Meghalaya,2025-12-04,21.0,91.6,1.29,-67.6,0,6,15212.0,42.9,6.3,128.0,4317.0,308712.0,5.82,5.11,10.9,54705.0,2025-12
Meghalaya,2025-12-05,19.8,107.1,3.26,-62.1,0,9,14244.0,50.8,8.4,103.6,5785.0,307419.0,6.61,4.88,12.7,65124.0,2025-12
Meghalaya,2025-12-06,20.8,96.8,3.32,-65.8,0,7,11708.0,46.1,8.2,87.2,5057.0,309326.0,5.77,6.31,10.6,50881.0,2025-12
Meghalaya,2025-12-07,18.0,84.6,2.03,-70.1,0,7,12161.0,45.8,7.9,122.1,4465.0,305662.0,6.46,5.86,11.2,66922.0,2025-12
Meghalaya,2025-12-08,20.1,75.4,-1.82,-73.3,0,5,12568.0,43.7,5.9,139.1,5804.0,307910.0,5.81,5.36,12.3,55663.0,2025-12
Meghalaya,2025-12-09,20.3,70.1,0.51,-75.2,0,8,14303.0,59.8,8.5,100.9,5161.0,303605.0,5.75,6.22,12.7,54650.0,2025-12
Meghalaya,2025-12-10,19.1,94.8,2.17,-66.5,0,10,14856.0,56.2,8.0,99.8,5346.0,314233.0,6.18,6.17,10.7,61856.0,2025-12
Meghalaya,2025-12-11,19.8,62.5,-0.71,-77.9,0,5,12019.0,49.9,7.2,103.9,4564.0,314946.0,6.62,5.81,9.8,62042.0,2025-12
Meghalaya,2025-12-12,20.3,66.5,2.23,-76.5,0,6,14548.0,50.0,6.8,106.0,4094.0,308899.0,6.59,6.51,11.2,71911.0,2025-12
Meghalaya,2025-12-13,18.8,66.8,2.33,-76.4,0,6,12544.0,44.9,7.4,126.2,5932.0,312412.0,6.58,4.62,10.2,52214.0,2025-12
Meghalaya,2025-12-14,19.6,85.1,3.57,-69.9,0,5,14698.0,58.0,6.2,103.6,5204.0,309329.0,5.88,6.53,12.0,64351.0,2025-12
Meghalaya,2025-12-15,21.0,79.6,-0.86,-71.9,0,8,11763.0,44.3,7.6,128.5,5601.0,307892.0,6.39,4.91,10.3,62899.0,2025-12
Meghalaya,2025-12-16,22.5,86.6,-1.68,-69.4,0,6,13546.0,47.7,7.9,92.8,5805.0,307680.0,6.43,5.82,10.8,47806.0,2025-12
Meghalaya,2025-12-17,23.0,64.0,-1.26,-77.4,0,8,12859.0,45.3,9.2,138.2,5453.0,306810.0,6.64,6.42,8.3,49587.0,2025-12
Meghalaya,2025-12-18,18.0,84.3,0.8,-70.2,0,10,14350.0,59.3,10.4,132.5,4493.0,315753.0,5.88,5.89,12.6,46816.0,2025-12
Meghalaya,2025-12-19,20.9,86.9,-0.02,-69.3,0,9,12240.0,42.6,7.9,125.7,5908.0,314788.0,5.89,6.18,8.1,49871.0,2025-12
Meghalaya,2025-12-20,20.9,96.6,1.31,-65.8,0,7,13230.0,50.0,8.6,97.0,5284.0,304282.0,6.17,6.62,8.6,71974.0,2025-12
Meghalaya,2025-12-21,20.2,101.2,3.09,-64.2,0,8,12312.0,48.3,8.8,126.8,5108.0,309905.0,5.95,6.27,10.0,45927.0,2025-12
Meghalaya,2025-12-22,19.7,75.9,1.49,-73.2,0,8,15197.0,59.4,7.1,87.3,5995.0,307603.0,6.32,4.77,10.4,67401.0,2025-12
Meghalaya,2025-12-23,21.4,65.6,-1.03,-76.8,0,7,14567.0,59.5,8.1,129.1,4613.0,304916.0,6.59,5.0,11.3,68143.0,2025-12
Meghalaya,2025-12-24,19.9,94.7,-1.97,-66.5,0,7,12227.0,48.7,6.2,90.0,5596.0,315276.0,5.77,6.39,11.5,52182.0,2025-12
Meghalaya,2025-12-25,20.8,90.1,0.67,-68.1,0,9,14370.0,55.9,8.1,120.5,5703.0,307055.0,6.69,6.64,12.4,47908.0,2025-12
Meghalaya,2025-12-26,20.3,101.3,-0.38,-64.2,0,10,15037.0,47.3,8.5,129.9,5554.0,306034.0,6.48,5.92,8.5,46045.0,2025-12
Meghalaya,2025-12-27,18.6,109.4,0.61,-61.3,0,5,15272.0,56.9,7.0,82.7,5697.0,314149.0,5.92,5.08,10.1,52028.0,2025-12
Meghalaya,2025-12-28,22.9,106.8,2.33,-62.2,0,5,14910.0,40.2,5.9,84.0,4958.0,313702.0,6.71,5.5,8.2,53496.0,2025-12
Meghalaya,2025-12-29,19.8,95.0,-1.51,-66.4,0,7,12378.0,46.3,7.9,111.9,4689.0,315399.0,5.81,5.56,11.6,67161.0,2025-12
Meghalaya,2025-12-30,19.2,59.5,2.89,-79.0,0,10,12283.0,48.9,7.5,100.2,4166.0,310968.0,5.92,6.89,8.8,63372.0,2025-12
Meghalaya,2025-12-31,19.9,98.1,-0.26,-65.3,0,6,11859.0,52.5,7.5,112.4,4246.0,314031.0,6.48,5.99,12.7,64220.0,2025-12
Mizoram,2024-01-01,20.4,996.3,-3.65,327.0,0,0,11197.0,50.2,3.8,108.5,6031.0,300000.0,6.43,5.66,7.2,60000000.0,2024-01
Mizoram,2024-01-31,23.4,527.1,-0.6,125.9,0,0,9438.0,62.1,5.1,98.4,5226.0,301460.0,6.48,6.56,11.9,60292053.0,2024-01
Mizoram,2024-03-01,22.2,267.8,-1.8,14.8,0,0,9450.0,54.1,6.3,119.7,5594.0,302928.0,5.7,6.6,5.7,60585528.0,2024-03
Mizoram,2024-03-31,23.9,0.0,-0.14,-100.0,0,10,18215.0,56.6,6.7,103.9,4823.0,304402.0,5.8,7.1,8.1,60880431.0,2024-03
Mizoram,2024-04-30,30.7,0.0,6.69,-100.0,0,10,5338.0,55.8,24.1,126.4,4497.0,305884.0,6.32,6.61,9.6,61176769.0,2024-04
Mizoram,2024-05-30,25.6,328.1,1.57,40.6,0,0,18420.0,54.4,9.0,57.6,4696.0,307373.0,5.43,6.33,3.0,61474550.0,2024-05
Mizoram,2024-06-29,28.1,874.2,4.1,274.7,0,0,18891.0,50.0,4.9,89.9,5420.0,308869.0,5.91,5.31,11.4,61773781.0,2024-06
Mizoram,2024-07-29,23.3,522.9,-0.69,124.1,0,0,16640.0,53.2,4.3,92.2,4539.0,310372.0,6.39,5.44,12.0,62074468.0,2024-07
Mizoram,2024-08-28,24.0,236.6,0.01,1.4,0,0,19846.0,61.1,4.0,130.4,5499.0,311883.0,5.53,5.46,10.9,62376618.0,2024-08
Mizoram,2024-09-27,20.6,0.0,-3.4,-100.0,0,10,13705.0,54.9,26.2,81.9,5162.0,313401.0,5.88,5.14,6.8,62680240.0,2024-09
Mizoram,2024-10-27,17.5,0.0,-6.47,-100.0,0,10,9170.0,52.7,28.6,104.0,5142.0,314927.0,5.59,4.75,7.9,62985339.0,2024-10
Mizoram,2024-11-26,19.2,269.3,-4.76,15.4,0,0,11379.0,52.6,6.8,117.4,4327.0,316460.0,5.47,5.67,8.5,63291923.0,2024-11
Mizoram,2025-01-01,21.2,88.8,3.82,-73.5,0,7,3427.0,53.9,8.7,94.6,4449.0,307784.0,5.64,6.28,11.2,70090.0,2025-01
Mizoram,2025-01-02,17.1,85.6,-0.85,-74.5,0,8,4126.0,42.3,8.4,132.0,5439.0,309499.0,5.6,5.22,8.3,58936.0,2025-01
Mizoram,2025-01-03,16.5,91.8,-0.02,-72.6,0,9,4579.0,59.0,8.7,131.9,4400.0,313707.0,5.76,6.62,9.2,53129.0,2025-01
Mizoram,2025-01-04,17.5,92.1,-1.21,-72.5,0,9,4536.0,52.9,8.4,139.6,4974.0,315082.0,5.47,6.36,11.0,61925.0,2025-01
Mizoram,2025-01-05,20.1,117.2,3.66,-65.0,0,9,4090.0,49.7,7.8,98.0,5995.0,311992.0,5.81,5.27,9.0,46921.0,2025-01
Mizoram,2025-01-06,18.4,98.8,2.84,-70.5,0,5,4045.0,57.8,5.9,95.9,4073.0,308071.0,5.7,6.22,12.8,68463.0,2025-01
Mizoram,2025-01-07,16.7,73.2,-1.51,-78.2,0,6,3692.0,55.0,6.1,81.6,4520.0,304693.0,6.08,6.76,9.4,63969.0,2025-01
Mizoram,2025-01-08,19.5,127.4,2.97,-62.0,0,6,3395.0,47.1,8.4,118.4,5326.0,308126.0,5.97,4.72,9.3,49907.0,2025-01
Mizoram,2025-01-09,18.3,103.5,1.2,-69.1,0,7,4508.0,41.6,9.0,87.4,5276.0,311372.0,6.0,4.6,10.5,54998.0,2025-01
Mizoram,2025-01-10,18.3,106.5,1.06,-68.2,0,8,3689.0,40.6,9.5,99.4,4331.0,306092.0,5.6,5.23,11.8,52323.0,2025-01
Mizoram,2025-01-11,20.0,125.5,3.49,-62.6,0,6,4115.0,59.7,7.1,87.1,4372.0,315478.0,5.61,5.34,13.0,71498.0,2025-01
Mizoram,2025-01-12,21.0,121.4,3.21,-63.8,0,5,3285.0,53.9,7.9,101.5,4588.0,313441.0,6.14,6.2,12.2,60652.0,2025-01
Mizoram,2025-01-13,17.0,126.9,1.44,-62.1,0,10,4595.0,53.1,8.0,94.4,4853.0,303652.0,5.74,6.73,8.5,55262.0,2025-01
Mizoram,2025-01-14,18.0,85.0,3.77,-74.6,0,7,3410.0,49.6,7.7,132.2,4408.0,305838.0,6.29,4.75,10.6,64390.0,2025-01
Mizoram,2025-01-15,17.7,71.0,1.68,-78.8,0,8,3462.0,49.1,7.0,103.1,5164.0,315808.0,5.79,6.6,10.3,71818.0,2025-01
Mizoram,2025-01-16,20.4,127.9,-0.34,-61.9,0,9,3765.0,54.9,8.4,124.9,4033.0,309201.0,5.72,5.3,8.1,62133.0,2025-01
Mizoram,2025-01-17,17.2,126.1,2.08,-62.4,0,10,3457.0,49.4,8.5,126.3,4297.0,305867.0,5.72,5.98,11.7,70828.0,2025-01
Mizoram,2025-01-18,16.8,129.2,-0.47,-61.4,0,5,3842.0,52.8,5.6,90.4,4819.0,304408.0,5.93,5.2,9.0,72652.0,2025-01
Mizoram,2025-01-19,17.3,103.8,2.3,-69.0,0,6,4000.0,43.4,6.2,81.4,4353.0,305579.0,5.74,5.15,9.4,69949.0,2025-01
Mizoram,2025-01-20,20.1,112.5,3.89,-66.4,0,6,4457.0,42.6,6.5,84.9,5892.0,306560.0,6.1,6.54,10.6,70920.0,2025-01
Mizoram,2025-01-21,20.6,111.1,-1.33,-66.8,0,6,3836.0,49.1,6.8,138.9,5946.0,310568.0,6.06,6.6,12.8,72008.0,2025-01
Mizoram,2025-01-22,18.4,99.4,2.62,-70.3,0,5,3858.0,55.6,5.5,112.1,5759.0,308417.0,5.57,6.36,9.1,49221.0,2025-01
Mizoram,2025-01-23,19.3,76.6,1.7,-77.2,0,5,3417.0,48.2,5.1,110.3,5066.0,315675.0,6.16,6.86,10.1,65933.0,2025-01
Mizoram,2025-01-24,19.3,81.9,-0.17,-75.6,0,6,3393.0,43.0,7.2,135.9,4491.0,315081.0,5.42,5.91,12.0,58515.0,2025-01
Mizoram,2025-01-25,18.2,92.2,1.5,-72.5,0,7,4242.0,45.4,7.6,137.2,5390.0,314033.0,6.1,5.44,11.6,60316.0,2025-01
Mizoram,2025-01-26,20.0,126.6,-1.78,-62.2,0,6,3279.0,58.6,6.0,135.9,4527.0,310565.0,6.22,6.59,11.4,51875.0,2025-01
Mizoram,2025-01-27,18.5,88.2,-0.38,-73.7,0,5,3338.0,52.6,5.3,137.9,4796.0,305055.0,6.36,5.19,10.2,58230.0,2025-01
Mizoram,2025-01-28,18.2,112.7,2.28,-66.4,0,7,3480.0,52.8,8.9,139.2,5663.0,313449.0,6.31,5.23,11.6,69852.0,2025-01
Mizoram,2025-01-29,17.8,107.2,-0.62,-68.0,0,8,4615.0,58.0,7.2,82.6,4079.0,306649.0,6.37,5.9,10.2,57725.0,2025-01
Mizoram,2025-01-30,15.0,76.5,3.07,-77.2,0,9,4531.0,47.6,7.8,129.0,5423.0,314015.0,5.82,6.09,12.1,67394.0,2025-01
Mizoram,2025-01-31,22.7,75.0,-0.98,-77.6,0,8,4363.0,47.8,8.6,82.1,5997.0,313139.0,5.41,5.23,11.0,57438.0,2025-01
Mizoram,2025-02-01,19.1,75.2,1.72,-77.6,0,10,3511.0,54.5,8.0,136.8,5775.0,315300.0,5.91,4.7,11.0,61101.0,2025-02
Mizoram,2025-02-02,19.1,99.0,2.39,-70.5,0,5,3474.0,58.2,5.4,81.9,5080.0,304274.0,5.96,6.76,8.3,66376.0,2025-02
Mizoram,2025-02-03,23.6,127.9,0.5,-61.8,0,5,3239.0,56.3,5.8,109.4,5651.0,303625.0,5.78,6.8,8.8,61539.0,2025-02
Mizoram,2025-02-04,15.8,73.7,-1.49,-78.0,0,7,3705.0,43.4,7.5,130.4,4436.0,312079.0,5.57,5.98,10.5,70196.0,2025-02
Mizoram,2025-02-05,20.9,110.5,3.1,-67.0,0,7,3307.0,55.0,8.7,124.2,5596.0,308356.0,5.74,4.7,9.3,52161.0,2025-02
Mizoram,2025-02-06,18.3,72.8,-1.77,-78.3,0,7,3664.0,53.9,7.0,103.1,4624.0,308831.0,6.15,4.91,10.6,60494.0,2025-02
Mizoram,2025-02-07,20.2,76.4,-0.75,-77.2,0,5,4501.0,41.2,7.1,91.6,4989.0,315815.0,6.09,4.57,9.0,74757.0,2025-02
Mizoram,2025-02-08,21.5,81.2,-1.43,-75.8,0,6,4264.0,49.4,6.7,111.3,4132.0,314074.0,6.05,6.87,8.9,67444.0,2025-02
Mizoram,2025-02-09,22.6,126.0,2.97,-62.4,0,5,4485.0,41.9,7.7,95.3,5031.0,315804.0,5.89,6.13,11.1,55175.0,2025-02
Mizoram,2025-02-10,22.9,130.3,-0.78,-61.1,0,8,4622.0,59.7,7.6,91.0,5660.0,308168.0,6.06,6.07,12.3,53786.0,2025-02
Mizoram,2025-02-11,21.1,105.0,2.33,-68.7,0,7,3404.0,40.2,7.6,119.6,4272.0,305300.0,6.34,6.33,12.8,54165.0,2025-02
Mizoram,2025-02-12,20.7,125.5,0.72,-62.6,0,7,4548.0,43.8,6.9,118.3,5558.0,315731.0,6.07,6.67,11.8,54793.0,2025-02
Mizoram,2025-02-13,22.2,126.6,0.5,-62.2,0,6,4286.0,51.2,7.4,123.8,4320.0,310862.0,6.14,6.37,8.2,52796.0,2025-02
Mizoram,2025-02-14,20.3,80.5,1.29,-76.0,0,7,4151.0,54.3,7.3,86.1,5751.0,307870.0,6.3,6.7,8.6,55772.0,2025-02
Mizoram,2025-02-15,20.2,125.8,0.59,-62.5,0,9,3637.0,51.9,9.9,127.1,5294.0,310522.0,5.72,6.74,8.3,70938.0,2025-02
Mizoram,2025-02-16,21.6,75.2,2.61,-77.6,0,6,4392.0,54.2,6.9,104.4,5817.0,304774.0,5.81,6.57,8.6,69485.0,2025-02
Mizoram,2025-02-17,20.7,115.1,2.84,-65.7,0,8,4346.0,50.1,7.1,92.3,5626.0,310182.0,5.95,5.04,8.1,67106.0,2025-02
Mizoram,2025-02-18,21.0,120.9,0.6,-63.9,0,9,3290.0,58.0,9.2,104.2,5759.0,310857.0,5.8,6.44,9.6,62857.0,2025-02
Mizoram,2025-02-19,22.2,129.5,-0.5,-61.4,0,8,4210.0,40.5,8.0,133.6,4814.0,303859.0,5.54,6.02,12.0,61364.0,2025-02
Mizoram,2025-02-20,20.8,81.6,3.96,-75.6,0,10,4559.0,40.4,9.4,111.5,5740.0,315513.0,5.52,4.62,10.0,69241.0,2025-02
Mizoram,2025-02-21,19.5,96.4,2.99,-71.2,0,10,3989.0,55.7,8.7,101.2,5012.0,307182.0,5.95,5.87,8.9,55199.0,2025-02
Mizoram,2025-02-22,23.7,76.6,-0.86,-77.2,0,7,3770.0,44.4,8.0,107.8,4120.0,304848.0,5.99,6.51,10.2,45715.0,2025-02
Mizoram,2025-02-23,23.9,93.5,0.26,-72.1,0,6,4048.0,41.7,6.9,137.4,5583.0,310165.0,5.7,5.77,12.6,58164.0,2025-02
Mizoram,2025-02-24,22.6,115.4,-0.7,-65.6,0,10,4793.0,41.3,10.2,126.5,4628.0,303905.0,6.0,6.12,12.9,72734.0,2025-02
Mizoram,2025-02-25,19.7,87.0,-1.46,-74.1,0,7,3903.0,42.7,7.7,100.9,5102.0,314443.0,5.73,4.76,9.2,61846.0,2025-02
Mizoram,2025-02-26,19.1,79.5,-1.99,-76.3,0,7,4850.0,48.2,6.3,125.3,5749.0,315110.0,5.45,4.72,10.1,64546.0,2025-02
Mizoram,2025-02-27,20.0,92.7,1.27,-72.3,0,9,4352.0,53.1,8.4,97.8,4802.0,315167.0,6.0,4.62,12.1,63225.0,2025-02
Mizoram,2025-02-28,21.4,128.2,2.88,-61.7,0,8,4287.0,42.5,7.7,133.1,5235.0,314319.0,6.13,4.97,10.3,64765.0,2025-02
Mizoram,2025-03-01,20.9,96.7,1.59,-71.1,0,9,10813.0,44.6,9.7,93.0,5693.0,310105.0,6.35,6.99,10.4,60069.0,2025-03
Mizoram,2025-03-02,22.8,78.5,2.95,-76.6,0,9,12336.0,47.0,9.2,91.9,5622.0,315004.0,5.48,5.05,10.1,61369.0,2025-03
Mizoram,2025-03-03,24.5,102.2,0.51,-69.5,0,10,11278.0,51.7,7.9,99.3,5268.0,314772.0,5.81,6.24,8.1,54222.0,2025-03
Mizoram,2025-03-04,23.2,113.7,-1.57,-66.1,0,7,11101.0,41.5,7.6,99.5,5598.0,315334.0,6.19,5.1,9.1,58881.0,2025-03
Mizoram,2025-03-05,20.9,73.9,-0.1,-78.0,0,7,10352.0,50.9,9.0,114.9,4328.0,305696.0,5.8,4.5,11.5,59037.0,2025-03
Mizoram,2025-03-06,22.8,80.7,1.06,-75.9,0,10,13461.0,58.4,8.6,95.8,4008.0,314874.0,5.42,4.88,12.5,71108.0,2025-03
Mizoram,2025-03-07,23.4,95.9,-1.72,-71.4,0,6,9565.0,40.0,7.0,120.4,5104.0,315556.0,5.76,4.81,11.0,60038.0,2025-03
Mizoram,2025-03-08,22.8,93.6,-0.41,-72.1,0,6,12470.0,48.7,7.6,121.0,5939.0,315101.0,6.38,4.74,12.9,54202.0,2025-03
Mizoram,2025-03-09,20.9,82.6,3.28,-75.4,0,7,11124.0,48.3,6.6,110.6,4180.0,305519.0,5.67,6.57,9.2,73248.0,2025-03
Mizoram,2025-03-10,22.0,128.7,2.68,-61.6,0,7,9908.0,49.5,8.4,109.5,4444.0,304725.0,5.95,6.32,9.7,56301.0,2025-03
Mizoram,2025-03-11,21.6,71.7,3.37,-78.6,0,8,9995.0,59.7,8.3,134.8,5535.0,314371.0,6.01,6.64,10.6,69192.0,2025-03
Mizoram,2025-03-12,23.0,107.5,-0.81,-67.9,0,8,10299.0,42.8,8.0,82.2,5612.0,308986.0,5.72,5.85,10.4,45289.0,2025-03
Mizoram,2025-03-13,19.9,77.6,3.27,-76.9,0,10,11492.0,44.8,9.6,81.6,5991.0,309019.0,6.19,6.83,11.9,45567.0,2025-03
Mizoram,2025-03-14,24.2,72.6,2.42,-78.4,0,10,11478.0,50.4,9.3,80.9,4888.0,305399.0,5.59,6.01,9.9,54967.0,2025-03
Mizoram,2025-03-15,22.1,93.1,3.48,-72.2,0,7,9947.0,55.2,8.5,98.3,5967.0,312174.0,5.95,4.51,9.9,52243.0,2025-03
Mizoram,2025-03-16,23.1,105.5,-1.49,-68.5,0,5,10115.0,50.5,6.0,96.9,4496.0,304003.0,6.16,4.6,8.3,71673.0,2025-03
Mizoram,2025-03-17,23.0,99.6,2.25,-70.3,0,8,9697.0,53.1,7.0,133.9,5805.0,305327.0,5.46,6.61,10.6,70468.0,2025-03
Mizoram,2025-03-18,22.8,129.8,3.23,-61.3,0,9,11063.0,47.8,9.8,97.0,5509.0,307434.0,5.89,5.57,8.6,58430.0,2025-03
Mizoram,2025-03-19,26.2,97.2,-0.97,-71.0,0,9,13305.0,51.9,8.9,91.9,4974.0,306062.0,5.96,5.34,11.9,45483.0,2025-03
Mizoram,2025-03-20,21.8,118.8,0.01,-64.6,0,7,10252.0,54.6,7.0,85.1,4366.0,305867.0,6.37,4.51,11.9,53618.0,2025-03
Mizoram,2025-03-21,23.0,127.6,3.41,-61.9,0,7,12789.0,58.7,6.1,112.9,4739.0,313452.0,5.51,6.7,11.3,58918.0,2025-03
Mizoram,2025-03-22,24.6,128.5,-0.78,-61.7,0,10,11116.0,50.2,8.7,126.0,4501.0,314788.0,6.2,6.49,9.2,52101.0,2025-03
Mizoram,2025-03-23,24.0,89.4,-1.71,-73.3,0,5,10457.0,55.0,5.7,93.5,5278.0,305693.0,5.79,5.4,9.3,51357.0,2025-03
Mizoram,2025-03-24,24.7,126.4,-1.93,-62.3,0,6,12621.0,44.3,5.6,99.3,4350.0,308324.0,6.2,5.43,10.6,53232.0,2025-03
Mizoram,2025-03-25,23.1,101.5,1.88,-69.7,0,5,10435.0,40.7,7.4,134.2,5082.0,307657.0,5.71,6.04,8.4,60088.0,2025-03
Mizoram,2025-03-26,23.3,84.5,-0.66,-74.8,0,10,13370.0,54.5,9.7,117.1,5895.0,312101.0,6.0,4.71,10.1,48710.0,2025-03
Mizoram,2025-03-27,26.8,119.0,1.01,-64.5,0,5,11786.0,47.9,7.5,119.5,5607.0,304697.0,5.99,5.95,8.7,69003.0,2025-03
Mizoram,2025-03-28,23.5,92.0,-0.87,-72.6,0,5,10893.0,58.7,7.2,106.8,4835.0,315629.0,5.44,5.31,9.2,64355.0,2025-03
Mizoram,2025-03-29,24.8,108.1,0.96,-67.7,0,6,12168.0,47.4,8.4,114.7,5277.0,304109.0,6.12,6.58,11.8,50865.0,2025-03
Mizoram,2025-03-30,23.1,92.9,3.77,-72.3,0,5,12244.0,52.9,6.6,111.7,4102.0,304315.0,6.0,6.13,9.4,72152.0,2025-03
Mizoram,2025-03-31,25.2,122.0,3.11,-63.6,0,8,12470.0,45.1,6.6,86.3,4787.0,310564.0,5.85,6.99,8.1,56001.0,2025-03
Mizoram,2025-04-01,25.5,93.2,-0.76,-72.2,0,5,9709.0,42.1,6.0,134.2,5078.0,312286.0,6.3,4.89,8.7,46748.0,2025-04
Mizoram,2025-04-02,28.5,99.6,-0.52,-70.3,0,10,11914.0,44.9,10.0,137.7,4444.0,306800.0,5.72,4.72,12.9,68921.0,2025-04
Mizoram,2025-04-03,22.5,105.8,2.07,-68.4,0,7,11487.0,57.2,6.9,113.3,4646.0,315200.0,5.42,5.72,9.4,64622.0,2025-04
Mizoram,2025-04-04,25.7,124.1,3.36,-63.0,0,8,12405.0,48.8,9.0,105.3,4465.0,304931.0,6.03,5.85,12.6,71681.0,2025-04
